38.991174,19.199444,7,50.858456,38.506498,38.189863,38.604284,39.243804,0,0
38.506498,19.183889,7,49.741149,38.189863,38.604284,39.243804,37.964413,0,0
38.189863,19.177778,7,49.763341,38.604284,39.243804,37.964413,37.731894,0,0
38.604284,19.174722,7,48.239316,39.243804,37.964413,37.731894,38.098156,0,0
39.243804,19.174722,7,49.556579,37.964413,37.731894,38.098156,36.318249,0,0
37.964413,19.171944,7,50.35274,37.731894,38.098156,36.318249,38.176278,0,0
37.731894,19.169167,7,51.382671,38.098156,36.318249,38.176278,37.450246,0,0
38.098156,19.166111,7,50.082421,36.318249,38.176278,37.450246,37.860403,0,0
36.318249,19.125833,7,53.302448,38.176278,37.450246,37.860403,38.690281,0,0
38.176278,19.12,7,50.145639,37.450246,37.860403,38.690281,39.097297,0,0
37.450246,19.1,7,50.771098,37.860403,38.690281,39.097297,36.54644,0,0
37.860403,19.056667,7,50.811415,38.690281,39.097297,36.54644,38.621285,0,0
38.690281,19.050833,7,50.253436,39.097297,36.54644,38.621285,38.876457,0,0
39.097297,19.039444,7,49.907456,36.54644,38.621285,38.876457,38.151418,0,0
36.54644,19.036389,7,52.641116,38.621285,38.876457,38.151418,36.631434,0,0
38.621285,19.036389,7,50.481108,38.876457,38.151418,36.631434,37.076454,0,0
38.876457,19.036389,7,50.961264,38.151418,36.631434,37.076454,38.791354,0,0
38.151418,19.019167,7,50.743814,36.631434,37.076454,38.791354,38.735924,0,0
36.631434,19.010556,7,52.708474,37.076454,38.791354,38.735924,39.364893,0,0
37.076454,18.984722,7,50.901092,38.791354,38.735924,39.364893,37.925897,0,0
38.791354,18.958611,7,49.345218,38.735924,39.364893,37.925897,38.009455,0,0
38.735924,18.953056,7,50.606937,39.364893,37.925897,38.009455,39.218121,0,0
39.364893,18.938611,7,48.96239,37.925897,38.009455,39.218121,39.261601,0,0
37.925897,18.921389,7,41.682198,38.009455,39.218121,39.261601,38.329714,0,0
38.009455,18.918333,7,48.77394,39.218121,39.261601,38.329714,38.486695,0,0
39.218121,18.918333,7,49.289178,39.261601,38.329714,38.486695,38.593043,0,0
39.261601,18.901111,7,48.969517,38.329714,38.486695,38.593043,38.455828,0,0
38.329714,18.872222,7,51.683269,38.486695,38.593043,38.455828,41.265579,0,0
38.486695,18.869444,7,50.298632,38.593043,38.455828,41.265579,38.000309,0,0
38.593043,18.846389,7,49.478554,38.455828,41.265579,38.000309,39.73949,0,0
38.455828,18.843333,7,49.811787,41.265579,38.000309,39.73949,37.892737,0,0
41.265579,18.840556,7,48.233838,38.000309,39.73949,37.892737,37.531274,0,0
38.000309,18.837778,7,51.180716,39.73949,37.892737,37.531274,39.710069,0,0
39.73949,18.837778,7,48.668647,37.892737,37.531274,39.710069,38.183117,0,0
37.892737,18.826111,7,48.866882,37.531274,39.710069,38.183117,37.870858,0,0
37.531274,18.823333,7,50.848259,39.710069,38.183117,37.870858,39.671929,0,0
39.710069,18.814722,7,49.828601,38.183117,37.870858,39.671929,38.887054,0,0
38.183117,18.811667,7,50.416073,37.870858,39.671929,38.887054,40.539033,0,0
37.870858,18.797222,7,49.335024,39.671929,38.887054,40.539033,38.616606,0,0
39.671929,18.794444,7,49.434018,38.887054,40.539033,38.616606,39.439104,0,0
38.887054,18.791944,7,50.994596,40.539033,38.616606,39.439104,38.451387,0,0
