8.819132,4.0625,2,41.515315,13.42634,12.632477,7.37781,15.128623,9.749478,10.231699
13.42634,4.046389,2,33.060606,12.632477,7.37781,15.128623,9.749478,10.231699,12.023657
12.632477,4.045556,2,43.86311,7.37781,15.128623,9.749478,10.231699,12.023657,14.348087
7.37781,4.037778,2,37.924853,15.128623,9.749478,10.231699,12.023657,14.348087,14.689171
15.128623,4.028611,2,58.91168,9.749478,10.231699,12.023657,14.348087,14.689171,14.610083
9.749478,4.025278,2,50.750933,10.231699,12.023657,14.348087,14.689171,14.610083,10.484286
10.231699,4.019444,2,58.517338,12.023657,14.348087,14.689171,14.610083,10.484286,12.646552
12.023657,4.017778,2,50.137908,14.348087,14.689171,14.610083,10.484286,12.646552,12.425989
14.348087,4.010278,2,31.403767,14.689171,14.610083,10.484286,12.646552,12.425989,19.553282
14.689171,4.009167,2,43.153561,14.610083,10.484286,12.646552,12.425989,19.553282,9.703307
14.610083,4.008889,2,27.842703,10.484286,12.646552,12.425989,19.553282,9.703307,9.556317
10.484286,4.008056,2,36.592412,12.646552,12.425989,19.553282,9.703307,9.556317,16.055812
12.646552,4.008056,2,16.511469,12.425989,19.553282,9.703307,9.556317,16.055812,9.940481
12.425989,4.006111,2,43.22512,19.553282,9.703307,9.556317,16.055812,9.940481,9.247171
19.553282,3.996389,2,32.232449,9.703307,9.556317,16.055812,9.940481,9.247171,9.251114
9.703307,3.986111,2,45.199991,9.556317,16.055812,9.940481,9.247171,9.251114,12.63639
9.556317,3.9825,2,36.365872,16.055812,9.940481,9.247171,9.251114,12.63639,14.475647
16.055812,3.9825,2,24.704039,9.940481,9.247171,9.251114,12.63639,14.475647,12.144828
9.940481,3.979167,2,38.245492,9.247171,9.251114,12.63639,14.475647,12.144828,9.264547
9.247171,3.964167,2,47.238848,9.251114,12.63639,14.475647,12.144828,9.264547,10.000404
9.251114,3.960278,2,29.987047,12.63639,14.475647,12.144828,9.264547,10.000404,13.168655
12.63639,3.936389,2,28.174199,14.475647,12.144828,9.264547,10.000404,13.168655,17.047944
14.475647,3.936389,2,26.974871,12.144828,9.264547,10.000404,13.168655,17.047944,12.78912
12.144828,3.933056,2,27.205709,9.264547,10.000404,13.168655,17.047944,12.78912,14.624418
9.264547,3.922778,2,50.948798,10.000404,13.168655,17.047944,12.78912,14.624418,13.054121
10.000404,3.908889,2,51.358154,13.168655,17.047944,12.78912,14.624418,13.054121,8.911449
13.168655,3.899444,2,43.668591,17.047944,12.78912,14.624418,13.054121,8.911449,10.635972
17.047944,3.890278,2,28.374659,12.78912,14.624418,13.054121,8.911449,10.635972,12.202199
12.78912,3.89,2,35.147772,14.624418,13.054121,8.911449,10.635972,12.202199,11.927161
14.624418,3.881111,2,42.439935,13.054121,8.911449,10.635972,12.202199,11.927161,11.73183
13.054121,3.881111,2,41.742694,8.911449,10.635972,12.202199,11.927161,11.73183,9.964004
8.911449,3.880556,2,41.577607,10.635972,12.202199,11.927161,11.73183,9.964004,8.976514
10.635972,3.862778,2,47.30157,12.202199,11.927161,11.73183,9.964004,8.976514,12.423791
12.202199,3.853333,2,36.939501,11.927161,11.73183,9.964004,8.976514,12.423791,10.121092
11.927161,3.830556,2,44.506986,11.73183,9.964004,8.976514,12.423791,10.121092,8.984098
11.73183,3.828889,2,52.892103,9.964004,8.976514,12.423791,10.121092,8.984098,11.422234
9.964004,3.820278,2,36.995731,8.976514,12.423791,10.121092,8.984098,11.422234,12.079441
8.976514,3.816667,2,36.298264,12.423791,10.121092,8.984098,11.422234,12.079441,13.452642
12.423791,3.816667,2,33.278697,10.121092,8.984098,11.422234,12.079441,13.452642,11.783801
10.121092,3.814167,2,41.255985,8.984098,11.422234,12.079441,13.452642,11.783801,13.094895
8.984098,3.807222,2,46.24858,11.422234,12.079441,13.452642,11.783801,13.094895,14.261381
11.422234,3.803889,2,45.530864,12.079441,13.452642,11.783801,13.094895,14.261381,10.527572
12.079441,3.798056,2,56.518308,13.452642,11.783801,13.094895,14.261381,10.527572,10.671084
13.452642,3.7975,2,50.140842,11.783801,13.094895,14.261381,10.527572,10.671084,10.438414
11.783801,3.793611,2,39.743685,13.094895,14.261381,10.527572,10.671084,10.438414,10.420625
13.094895,3.793611,2,44.581954,14.261381,10.527572,10.671084,10.438414,10.420625,8.79444
14.261381,3.788889,2,35.201083,10.527572,10.671084,10.438414,10.420625,8.79444,14.179005
10.527572,3.788889,2,52.287627,10.671084,10.438414,10.420625,8.79444,14.179005,10.939107
10.671084,3.788889,2,54.901384,10.438414,10.420625,8.79444,14.179005,10.939107,8.925515
10.438414,3.788889,2,40.103782,10.420625,8.79444,14.179005,10.939107,8.925515,10.198242
